ID,comment,label
715, شاء الله تكون فاتحة خير على تصنيع لقاح مغربي خالص وإنناج أدوية مغربية وتحقيق الاكتفاء الذاني …لأنه لذينا خبراء وعلماء وأطباء أكفاء ويجب استثمارهم في هذا المجال…,1
716," بنادم شاف الزيار ينوض يلقح نصف المغرب ماملقحش باغين نرجعو لحياتنا العادية
",1
717,لمؤيدون للجواز يفرحون بارتفاع الاقبال على التلقيح بعد فرض الجواز و انا منهم,1
718,"
معلق حر.انا اخذت لقاح كورونا بجرعتيه ولن آخذ الثالثة ولا غيرها لانه سبب لي مشاكل صحية بعد مرور حوالي 3 اشهر على اللقاح.
الرجاء من كل من تلقح ان يرفض الجرعة الثالثة واما الذين رفضوا التلقيح من الاول فعليهم الاستمرار في الاصرار على قرارهم.
",1
719,علاش الدولة خسرت ملايير ديال السنتيم باش تجيب للقاح علاش مديروش واستخراج جواز ديالك ساهل وتنقل فين ما بغيتي بالعكس قرار صائب وخاصو يطبق باش تكون الحماية للجميع,1
720,"
واو انجاز عالمي، حتى اننا سبقننا في التطعيم الدول نفسها المصنعة للتلقيح…..
",1
721,"
فرض جواز التلقيح هو عبارة عن سن قانون إجبارية اللقاح لكن بطريقة غير مباشرة لكن نحن لن نعترف بجواز التلقيح و سوف نرفض و نقف بوجه من يمس بحقوقنا
",0
722,"
لاحول ولا قوة الا بالله العلي العظيم ومادا عن الفتاة التي توفيت في مراكش بعد تلقيها الجرعة من لقاح فايزر من يتحمل المسؤولية وهل هناك تعويضات لي عائلتها 
",0
723,"
هههههه بداية سليمة للموسم الدراسي جملة خداعة إلا إذا كنتم تقصدون بها الموسم الدراسي من سنة 2023 لأن تلقيح الملايين من التلاميذ بجرعتين كما تقولون يتطلب وقتا طويلا ومفعول التلقيح كما تقولون لا يتأتى إلا بعد أسابيع فعن أي سلاسة تتحدثون …. لا لتلقيح الاطفال 
",0
724,"
أين هم الأطباء وعلماء النفس ليشرحوا للشعب مسألة أخذ الدواء او العلاج وانت كاره له.. هل يكون المفعول ايجابيا أم سلبيا؟ وهذا ما يحصل مع الاشخاص الذين يلقحون وهم مرغمون
",0
725,"
الله اعطيكم الصحة مبادرة رائعة و محسوبة لكم، لا لجواز العار المشؤوم الديكتاتوري، لسنا ضد التلقيح كل واحد حر في ذاتو و لكن من ضد إجبارية التلقيح عبر جواز التلقيح! الدولة تريد تلقيح الجميع مع عدم تحمل المسؤولية فقط بغرض الأشعار العالمي ان المغرب لقح جل مواطنيه تهمكم الأرقام الباطلة و لا تهمكم حياة و انسانية الفرد وباز ليكم. 
",0
726,"
انا مغربي مقيم بي دولة قطر اخدت لقاح مودرنا الحقنة اولة تحس بي ألم بي يدك والتانية بعد 28 من الحقنة صعبة حرارة في الجسم وغتيان ألم شديد بعد 2 يوم عادي بس هنا في قطر بخافو يخدو مودرنا. بقولو فايزر خفيفة وغير متعبة
",0
727,"نحن لا نقبل ان نكون فئران تجارب، بند فحقوق الانسان كايقول انه عندنا حرية التنقل فينما بغينا بلا تا شي قيود و نتوما باغين ديرو التلقيح اجباري باش ندخلو لاي بلاصة؟ ماغاديش نديرو اللقاح وا تفركعو",0
728,"
إنه من المعلوم لدا المختصين أنه لا يمكن إثبات نجاعة وفعالية وسلامة أي لقاح في مجرد سنة، لأن ذلك رهين بمضي مدة تتطلبها التجارب خصوصا في المراحل الأخيرة، لأن أجسام الناس لا تخضع لنفس المعطيات التحليلية العلمية. ومن المعلوم أيضا، أنه لا يمكن إشراك أصحاب الأمراض المزمنة والنساء الحوامل في التجارب الأولى السريرية لأي لقاح. إذن نستشف من ذلك أن الفئات الأكثر عرضة للمضاعفات الخطير الناتجة عن الفايروس، لم يتم التأكد إذا ما كان اللقاح مفيد لهم أم، نظرا لأنهم لم يشاركو في التجارب أصلا، في حين أن من تم تجريب اللقاح عليهم يتمتعون بمناعة قوية وليسو بحاجة إليه أصلا..
",0
729,"
علميا لا فائدة من الجرعة الثالتة أو العاشرة لان الفيروس يتغير وتتمحور بأستمرار ليضمن بقائه ووجوده في الطبيعة. واللقاح يجب أن ينتج يصنع من جديد كلما تغيرت وظهرت سلالة جديدة وهدا مستحيل والحل هو التعايش مع المرض وترك الناس يكسبون مناعة طبيعية تدوام على الأقل سنة أحسن وافضل من اللقاح.
",0
730,"اغلبية الخبراء المغاربة غير تخربقوا امام المنابر الإعلامية كون كانوا مجهدين كون توصلوا بلقاح مغربي الخبراء المغاربة حادكين غير فالهضرة والفلسفة والتجعويق
",0
731,"
جلالة الملك قال بان التلقيح اختياري فلماذا اجبارية جواز التلقيح والمغاربة احرار في اختياراتهم لماذا لم تتخذوا هذا الاجراء قبل الانتخابات ومنعتم الغير ملقحين من ولوج مكاتب التصويت والادلاء باصواتهم في تلك اللحظة كنتم محتاجين لاصواتهم للوصول الى الكراسي والآن تركتموهم يواجهون الحرمان من حقوق منحها لهم دستور البلاد ماذا التناقض لماذا هذه الفتنة في وطننان في وقت نحن في امس الحاجة الى وضع اليد في اليد من اجل بناء مغرب النماء والازدهار والوقوف صفا واحدا من اجل قضية وطننا ضد الاعداء لماذا تسعون الى تفرقة الشعب هذا ملقح وهذا غير ملقح رجاء اعيدوا حساباتكم المغاربة ماشي كامونيين محتاجين للزيار المغاربة محتاجين للغة التواصل واسلوب الاقناع بتلقيح لازال تحت التجارب السريرية بدل ان تجلس اللجنة اللاعلمية في المكاتب المكيفة وتعطي المواعظ عليها ان تنزل الى الشعب عبر القناتين الاولى والثانيه وتشرح للمغاربة الاحرار مايدور عبر وسائل الاعلام المختلفة . 
",0
732, تلقيح لم نر منفعة له حقيقية و لا نعلم عدد جرعاته و متى ينتهي و لا نعلم بعد طول تجربة مضاره العابرة و مضاره المترسخة,0
